"unit_id","transition_id","code_id","model","repeat","value","direction","facet","evidence","flag","ambiguity_reason","code_family"
"OAI-PF-v2-0230","OAI-PF-2023_v2","C15","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0230","OAI-PF-2023_v2","C16","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0231","OAI-PF-2023_v2","C01","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"OAI-PF-v2-0231","OAI-PF-2023_v2","C03","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"OAI-PF-v2-0231","OAI-PF-2023_v2","C04","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"OAI-PF-v2-0231","OAI-PF-2023_v2","C05","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"OAI-PF-v2-0231","OAI-PF-2023_v2","C06","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"OAI-PF-v2-0231","OAI-PF-2023_v2","C07","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"OAI-PF-v2-0231","OAI-PF-2023_v2","C08","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0231","OAI-PF-2023_v2","C09","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0231","OAI-PF-2023_v2","C11","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0231","OAI-PF-2023_v2","C12","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0231","OAI-PF-2023_v2","C13","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0231","OAI-PF-2023_v2","C14","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0231","OAI-PF-2023_v2","C15","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0231","OAI-PF-2023_v2","C16","claude-sonnet-5","1","1","NA","NA","We track capabilities that create risks meeting five criteria – they are plausible, measurable, severe, net new, and instantaneous or irremediable","clear","NA","content"
"OAI-PF-v2-0232","OAI-PF-2023_v2","C01","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"OAI-PF-v2-0232","OAI-PF-2023_v2","C03","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"OAI-PF-v2-0232","OAI-PF-2023_v2","C04","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"OAI-PF-v2-0232","OAI-PF-2023_v2","C05","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"OAI-PF-v2-0232","OAI-PF-2023_v2","C06","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"OAI-PF-v2-0232","OAI-PF-2023_v2","C07","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"OAI-PF-v2-0232","OAI-PF-2023_v2","C08","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0232","OAI-PF-2023_v2","C09","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0232","OAI-PF-2023_v2","C11","claude-sonnet-5","1","1","NA","NA","AI self-improvement","clear","NA","content"
"OAI-PF-v2-0232","OAI-PF-2023_v2","C12","claude-sonnet-5","1","1","NA","NA","cybersecurity","clear","NA","content"
"OAI-PF-v2-0232","OAI-PF-2023_v2","C13","claude-sonnet-5","1","1","NA","NA","biological and chemical capability","clear","NA","content"
"OAI-PF-v2-0232","OAI-PF-2023_v2","C14","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0232","OAI-PF-2023_v2","C15","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0232","OAI-PF-2023_v2","C16","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0233","OAI-PF-2023_v2","C01","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"OAI-PF-v2-0233","OAI-PF-2023_v2","C03","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"OAI-PF-v2-0233","OAI-PF-2023_v2","C04","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"OAI-PF-v2-0233","OAI-PF-2023_v2","C05","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"OAI-PF-v2-0233","OAI-PF-2023_v2","C06","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"OAI-PF-v2-0233","OAI-PF-2023_v2","C07","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"OAI-PF-v2-0233","OAI-PF-2023_v2","C08","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0233","OAI-PF-2023_v2","C09","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0233","OAI-PF-2023_v2","C11","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0233","OAI-PF-2023_v2","C12","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0233","OAI-PF-2023_v2","C13","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0233","OAI-PF-2023_v2","C14","claude-sonnet-5","1","1","NA","NA","we will handle risks related to persuasion outside the Preparedness Framework, including via our Model Spec and policy prohibitions on the use of our tools for political campaigning or lobbying, and our ongoing investigations of misuse of our products","clear","NA","content"
"OAI-PF-v2-0233","OAI-PF-2023_v2","C15","claude-sonnet-5","1","1","NA","NA","we will handle risks related to persuasion outside the Preparedness Framework","clear","NA","content"
"OAI-PF-v2-0233","OAI-PF-2023_v2","C16","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0234","OAI-PF-2023_v2","C01","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"OAI-PF-v2-0234","OAI-PF-2023_v2","C03","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"OAI-PF-v2-0234","OAI-PF-2023_v2","C04","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"OAI-PF-v2-0234","OAI-PF-2023_v2","C05","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"OAI-PF-v2-0234","OAI-PF-2023_v2","C06","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"OAI-PF-v2-0234","OAI-PF-2023_v2","C07","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"OAI-PF-v2-0234","OAI-PF-2023_v2","C08","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0234","OAI-PF-2023_v2","C09","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0234","OAI-PF-2023_v2","C11","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0234","OAI-PF-2023_v2","C12","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0234","OAI-PF-2023_v2","C13","claude-sonnet-5","1","1","NA","NA","We are moving Nuclear and Radiological capabilities into Research Categories","clear","NA","content"
"OAI-PF-v2-0234","OAI-PF-2023_v2","C14","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0234","OAI-PF-2023_v2","C15","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0234","OAI-PF-2023_v2","C16","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0235","OAI-PF-2023_v2","C01","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"OAI-PF-v2-0235","OAI-PF-2023_v2","C03","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"OAI-PF-v2-0235","OAI-PF-2023_v2","C04","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"OAI-PF-v2-0235","OAI-PF-2023_v2","C05","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"OAI-PF-v2-0235","OAI-PF-2023_v2","C06","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"OAI-PF-v2-0235","OAI-PF-2023_v2","C07","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"OAI-PF-v2-0235","OAI-PF-2023_v2","C08","claude-sonnet-5","1","1","['A-framing']","NA","Introduce Research Categories, areas of capability that do not meet the criteria to be Tracked Categories, but where we believe additional work is needed now","clear","NA","content"
"OAI-PF-v2-0235","OAI-PF-2023_v2","C09","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0235","OAI-PF-2023_v2","C11","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0235","OAI-PF-2023_v2","C12","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0235","OAI-PF-2023_v2","C13","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0235","OAI-PF-2023_v2","C14","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0235","OAI-PF-2023_v2","C15","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0235","OAI-PF-2023_v2","C16","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0236","OAI-PF-2023_v2","C01","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"OAI-PF-v2-0236","OAI-PF-2023_v2","C03","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"OAI-PF-v2-0236","OAI-PF-2023_v2","C04","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"OAI-PF-v2-0236","OAI-PF-2023_v2","C05","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"OAI-PF-v2-0236","OAI-PF-2023_v2","C06","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"OAI-PF-v2-0236","OAI-PF-2023_v2","C07","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"OAI-PF-v2-0236","OAI-PF-2023_v2","C08","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0236","OAI-PF-2023_v2","C09","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0236","OAI-PF-2023_v2","C11","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0236","OAI-PF-2023_v2","C12","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0236","OAI-PF-2023_v2","C13","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0236","OAI-PF-2023_v2","C14","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0236","OAI-PF-2023_v2","C15","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0236","OAI-PF-2023_v2","C16","claude-sonnet-5","1","1","NA","NA","we commit to further developing the associated threat models and advancing the science of capability measurement for the area, including by investing in the development of rigorous capability evaluations","clear","NA","content"
"OAI-PF-v2-0237","OAI-PF-2023_v2","C01","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"OAI-PF-v2-0237","OAI-PF-2023_v2","C03","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"OAI-PF-v2-0237","OAI-PF-2023_v2","C04","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"OAI-PF-v2-0237","OAI-PF-2023_v2","C05","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"OAI-PF-v2-0237","OAI-PF-2023_v2","C06","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"OAI-PF-v2-0237","OAI-PF-2023_v2","C07","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"OAI-PF-v2-0237","OAI-PF-2023_v2","C08","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0237","OAI-PF-2023_v2","C09","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0237","OAI-PF-2023_v2","C11","claude-sonnet-5","1","1","NA","NA","Long-range Autonomy, Sandbagging, Autonomous Replication and Adaptation, Undermining Safeguards","clear","NA","content"
"OAI-PF-v2-0237","OAI-PF-2023_v2","C12","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0237","OAI-PF-2023_v2","C13","claude-sonnet-5","1","1","NA","NA","Nuclear and Radiological","clear","NA","content"
"OAI-PF-v2-0237","OAI-PF-2023_v2","C14","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0237","OAI-PF-2023_v2","C15","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0237","OAI-PF-2023_v2","C16","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0238","OAI-PF-2023_v2","C01","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"OAI-PF-v2-0238","OAI-PF-2023_v2","C03","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"OAI-PF-v2-0238","OAI-PF-2023_v2","C04","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"OAI-PF-v2-0238","OAI-PF-2023_v2","C05","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"OAI-PF-v2-0238","OAI-PF-2023_v2","C06","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"OAI-PF-v2-0238","OAI-PF-2023_v2","C07","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"OAI-PF-v2-0238","OAI-PF-2023_v2","C08","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0238","OAI-PF-2023_v2","C09","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0238","OAI-PF-2023_v2","C11","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0238","OAI-PF-2023_v2","C12","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0238","OAI-PF-2023_v2","C13","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0238","OAI-PF-2023_v2","C14","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0238","OAI-PF-2023_v2","C15","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0238","OAI-PF-2023_v2","C16","claude-sonnet-5","1","1","NA","NA","we will consider a range of techniques in order to test a model version that approximates the high end of expected elicitation by threat actors attempting to misuse the model","clear","NA","content"
"OAI-PF-v2-0239","OAI-PF-2023_v2","C01","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"OAI-PF-v2-0239","OAI-PF-2023_v2","C03","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"OAI-PF-v2-0239","OAI-PF-2023_v2","C04","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"OAI-PF-v2-0239","OAI-PF-2023_v2","C05","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"OAI-PF-v2-0239","OAI-PF-2023_v2","C06","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"OAI-PF-v2-0239","OAI-PF-2023_v2","C07","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"OAI-PF-v2-0239","OAI-PF-2023_v2","C08","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0239","OAI-PF-2023_v2","C09","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0239","OAI-PF-2023_v2","C11","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0239","OAI-PF-2023_v2","C12","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0239","OAI-PF-2023_v2","C13","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0239","OAI-PF-2023_v2","C14","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0239","OAI-PF-2023_v2","C15","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0239","OAI-PF-2023_v2","C16","claude-sonnet-5","1","1","NA","NA","We also define ""scalable evaluations,"" which are automated, and distinguish these from ""deep dive"" evaluations that may include consultation with human experts and are designed in part to validate the scalable evaluations","clear","NA","content"
"OAI-PF-v2-0240","OAI-PF-2023_v2","C01","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"OAI-PF-v2-0240","OAI-PF-2023_v2","C03","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"OAI-PF-v2-0240","OAI-PF-2023_v2","C04","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"OAI-PF-v2-0240","OAI-PF-2023_v2","C05","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"OAI-PF-v2-0240","OAI-PF-2023_v2","C06","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"OAI-PF-v2-0240","OAI-PF-2023_v2","C07","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"OAI-PF-v2-0240","OAI-PF-2023_v2","C08","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0240","OAI-PF-2023_v2","C09","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0240","OAI-PF-2023_v2","C11","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0240","OAI-PF-2023_v2","C12","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0240","OAI-PF-2023_v2","C13","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0240","OAI-PF-2023_v2","C14","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0240","OAI-PF-2023_v2","C15","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0240","OAI-PF-2023_v2","C16","claude-sonnet-5","1","1","NA","NA","This information gives more detail on how we expect to safely develop and deploy models advanced enough to pose severe risks in tracked capability areas","clear","NA","content"
"OAI-PF-v2-0241","OAI-PF-2023_v2","C01","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"OAI-PF-v2-0241","OAI-PF-2023_v2","C03","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"OAI-PF-v2-0241","OAI-PF-2023_v2","C04","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"OAI-PF-v2-0241","OAI-PF-2023_v2","C05","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"OAI-PF-v2-0241","OAI-PF-2023_v2","C06","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"OAI-PF-v2-0241","OAI-PF-2023_v2","C07","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"OAI-PF-v2-0241","OAI-PF-2023_v2","C08","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0241","OAI-PF-2023_v2","C09","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0241","OAI-PF-2023_v2","C11","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0241","OAI-PF-2023_v2","C12","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0241","OAI-PF-2023_v2","C13","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0241","OAI-PF-2023_v2","C14","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0241","OAI-PF-2023_v2","C15","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0241","OAI-PF-2023_v2","C16","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0242","OAI-PF-2023_v2","C01","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"OAI-PF-v2-0242","OAI-PF-2023_v2","C03","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"OAI-PF-v2-0242","OAI-PF-2023_v2","C04","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"OAI-PF-v2-0242","OAI-PF-2023_v2","C05","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"OAI-PF-v2-0242","OAI-PF-2023_v2","C06","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"OAI-PF-v2-0242","OAI-PF-2023_v2","C07","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"OAI-PF-v2-0242","OAI-PF-2023_v2","C08","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0242","OAI-PF-2023_v2","C09","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0242","OAI-PF-2023_v2","C11","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0242","OAI-PF-2023_v2","C12","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0242","OAI-PF-2023_v2","C13","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0242","OAI-PF-2023_v2","C14","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0242","OAI-PF-2023_v2","C15","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0242","OAI-PF-2023_v2","C16","claude-sonnet-5","1","1","NA","NA","Establish Capabilities Reports and Safeguards Reports, the key artifacts we use to support informed decision-making under the Preparedness Framework in the context of systems that are capable enough to pose severe risks.","clear","NA","content"
"OAI-PF-v2-0243","OAI-PF-2023_v2","C01","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"OAI-PF-v2-0243","OAI-PF-2023_v2","C03","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"OAI-PF-v2-0243","OAI-PF-2023_v2","C04","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"OAI-PF-v2-0243","OAI-PF-2023_v2","C05","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"OAI-PF-v2-0243","OAI-PF-2023_v2","C06","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"OAI-PF-v2-0243","OAI-PF-2023_v2","C07","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"OAI-PF-v2-0243","OAI-PF-2023_v2","C08","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0243","OAI-PF-2023_v2","C09","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0243","OAI-PF-2023_v2","C11","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0243","OAI-PF-2023_v2","C12","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0243","OAI-PF-2023_v2","C13","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0243","OAI-PF-2023_v2","C14","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0243","OAI-PF-2023_v2","C15","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0243","OAI-PF-2023_v2","C16","claude-sonnet-5","1","1","NA","NA","Clarify approach to establishing safeguard efficacy, moving beyond the flawed approach of re-running capability evaluations on the safeguarded model and towards a more thorough assessment of each safeguard and its efficacy","clear","NA","content"
"OAI-PF-v2-0244","OAI-PF-2023_v2","C01","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"OAI-PF-v2-0244","OAI-PF-2023_v2","C03","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"OAI-PF-v2-0244","OAI-PF-2023_v2","C04","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"OAI-PF-v2-0244","OAI-PF-2023_v2","C05","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"OAI-PF-v2-0244","OAI-PF-2023_v2","C06","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"OAI-PF-v2-0244","OAI-PF-2023_v2","C07","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"OAI-PF-v2-0244","OAI-PF-2023_v2","C08","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0244","OAI-PF-2023_v2","C09","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0244","OAI-PF-2023_v2","C11","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0244","OAI-PF-2023_v2","C12","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0244","OAI-PF-2023_v2","C13","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0244","OAI-PF-2023_v2","C14","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0244","OAI-PF-2023_v2","C15","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0244","OAI-PF-2023_v2","C16","claude-sonnet-5","1","1","NA","NA","Deprioritize safety drills, as we are shifting our attention to a more durable approach of continuously red-teaming and assessing the effectiveness of our safeguards.","clear","NA","content"
"OAI-PF-v2-0245","OAI-PF-2023_v2","C01","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"OAI-PF-v2-0245","OAI-PF-2023_v2","C03","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"OAI-PF-v2-0245","OAI-PF-2023_v2","C04","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"OAI-PF-v2-0245","OAI-PF-2023_v2","C05","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"OAI-PF-v2-0245","OAI-PF-2023_v2","C06","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"OAI-PF-v2-0245","OAI-PF-2023_v2","C07","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"OAI-PF-v2-0245","OAI-PF-2023_v2","C08","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0245","OAI-PF-2023_v2","C09","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0245","OAI-PF-2023_v2","C11","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0245","OAI-PF-2023_v2","C12","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0245","OAI-PF-2023_v2","C13","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0245","OAI-PF-2023_v2","C14","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"OAI-PF-v2-0245","OAI-PF-2023_v2","C15","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
