"unit_id","transition_id","model","repeat","removal_candidate","cosmetic_split","C01","C03","C04","C05","C06","C07","C08","C09","C11","C12","C13","C14","C15","C16","C01_direction","C03_direction","C04_direction","C05_direction","C06_direction","C07_direction","C08_direction","C04_facet","c07_requires_c14"
"GDM-FSF-v1-0-0007","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0008","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0009","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0010","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0011","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0012","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0013","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0014","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0015","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0016","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0017","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0018","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0019","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0020","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","1","0","1","1","1","0","0","0","NA","NA","NA","NA","NA","NA","['A-framing']","NA","false"
"GDM-FSF-v1-0-0021","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0022","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0023","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0024","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0025","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0026","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0027","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0028","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","1","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0029","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0030","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0031","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0032","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0034","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0035","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0036","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0037","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0038","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0039","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0040","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0041","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0042","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0043","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0044","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0045","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0046","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","1","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0047","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","1","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0048","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","1","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0049","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","1","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0050","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0051","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","1","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0052","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","1","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0053","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0054","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0055","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0056","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0057","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0058","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0059","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0060","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0061","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0062","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0063","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0064","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0065","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0066","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0067","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0068","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0069","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0070","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0071","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","1","0","1","1","1","0","0","0","NA","NA","NA","NA","NA","NA","['A-framing']","NA","false"
"GDM-FSF-v1-0-0072","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0078","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","1","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0079","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","1","0","0","1","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0080","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","1","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0081","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","1","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0082","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","1","0","0","1","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0083","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","1","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0084","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","1","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0085","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","1","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0086","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","1","0","1","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0087","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","1","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0088","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","1","0","1","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0089","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","1","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0090","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","1","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0091","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0092","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","1","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0093","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0094","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0095","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","1","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0096","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0097","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0098","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0099","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0100","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0101","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0102","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0103","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0104","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0105","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0106","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0107","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0108","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0109","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","1","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0110","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","1","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0111","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0112","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0113","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0114","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0115","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v1-0-0116","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"OAI-PF-2023-0001","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","1","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","A-motivation","NA","false"
"OAI-PF-2023-0002","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"OAI-PF-2023-0003","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"OAI-PF-2023-0004","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","1","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","A-motivation","NA","false"
"OAI-PF-2023-0005","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"OAI-PF-2023-0006","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","1","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","A-motivation","NA","false"
"OAI-PF-2023-0007","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","1","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","A-motivation","NA","false"
"OAI-PF-2023-0008","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"OAI-PF-2023-0009","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"OAI-PF-2023-0010","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","1","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","A-framing","NA","false"
"OAI-PF-2023-0011","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","1","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"OAI-PF-2023-0012","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","1","1","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"OAI-PF-2023-0013","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"OAI-PF-2023-0014","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","1","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","A-umbrella","NA","false"
"OAI-PF-2023-0015","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"OAI-PF-2023-0016","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"OAI-PF-2023-0017","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"OAI-PF-2023-0018","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"OAI-PF-2023-0019","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"OAI-PF-2023-0020","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","1","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"OAI-PF-2023-0021","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"OAI-PF-2023-0022","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"OAI-PF-2023-0023","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","1","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","['A-motivation']","NA","false"
"OAI-PF-2023-0024","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"OAI-PF-2023-0025","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"OAI-PF-2023-0026","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"OAI-PF-2023-0027","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"OAI-PF-2023-0028","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"OAI-PF-2023-0029","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"OAI-PF-2023-0030","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"OAI-PF-2023-0031","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","1","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","A-framing","NA","false"
"OAI-PF-2023-0032","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"OAI-PF-2023-0033","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"OAI-PF-2023-0034","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","1","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","A-motivation","NA","false"
"OAI-PF-2023-0035","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","1","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"OAI-PF-2023-0036","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"OAI-PF-2023-0037","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","1","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"OAI-PF-2023-0038","NONE","claude-sonnet-5","1","false","false","NA","NA","NA","NA","NA","NA","0","0","0","0","1","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
